	PC1 75.9%	PC2 4.8%	PC3 2.8%	PC4 1.6%	PC5 1.3%	Sample	CDC42	Gradient
66	46.08109890341075	12.03181222613139	-4.174722550078038	-2.2145887122470023	1.1840792758982193	Cell_69	2.4950718478580765	52min
67	47.19021767909443	12.153780185452296	-3.77713267248861	-2.380591508569587	1.8823950789062978	Cell_70	2.5507106992361366	52min
68	-14.23745168600621	-2.4152323983612436	1.2138903722557477	-1.2625289416666905	-0.7319658817329207	Cell_71	-0.911359568645723	52min
69	0.5489652406169516	0.5785177288787535	-1.9735181564833848	-3.111528643677279	0.5551169830243536	Cell_72	0.36686981736341345	52min
70	34.1361701619372	10.070471419123912	-2.8889557530063215	-1.9437795956478174	2.0060011314537913	Cell_73	1.7996728171118201	52min
71	-3.152316527844336	0.3191153664565597	-0.5634405329238238	-0.6119630026071295	0.05346744815478094	Cell_74	-0.22025376345704067	52min
72	-19.07262434240086	-7.623577144793801	2.7499541420739866	3.353075642630652	-2.509954185132387	Cell_75	-1.0024377046614712	52min
73	11.515663269484172	4.011626908858026	-2.2111713935004187	-2.1535291425711733	-0.9909222879193248	Cell_76	0.48959943631518354	52min
74	26.881211569747506	6.012432556271975	-2.2545581052903554	0.7134423088075417	-0.6994614815323656	Cell_77	1.5557892846426147	52min
75	-8.128666031080112	-0.7062010696590874	0.43140229286902726	-1.1202577380209793	0.6927886780803068	Cell_78	-0.8393189822518449	52min
76	-17.70587061619196	-5.834314828855346	1.8377876382488294	1.043065910624236	-0.831621919647707	Cell_79	-0.9405726926123713	52min
77	-3.8428655918008525	-0.753971578779569	0.20612451902072113	-0.33315435695472584	0.12043033516202278	Cell_80	-0.29083995297014614	52min
78	-16.59656518467007	-4.3417317940777	1.5511398508243628	-0.10560500551546936	0.5430389102038392	Cell_81	-0.9093546946813028	52min
79	-18.763634270387435	-3.1616535366706917	-0.41651091981321325	-3.7266540759431455	0.01847006976532095	Cell_82	-1.0486284637170742	52min
80	-17.652495956750954	-3.349366544227639	0.5780776071913372	-1.5300837725991496	-0.4897058888542821	Cell_83	-1.232084311690246	52min
81	-5.3962972571908985	-2.016510488186693	-0.4963230024343412	-0.27031985189731167	-0.6511157285821545	Cell_84	-0.39856560465198443	52min
82	-12.247248788143166	-2.0509836781766855	1.0530027402377038	-0.9768611710553805	-0.5045348011540958	Cell_85	-0.4554887976053296	52min
83	14.43734091146072	2.462515774731134	-1.2170764922378476	1.2683362543768228	-0.1654103476622707	Cell_86	0.7483866889296353	52min
84	-11.351875358717516	-2.2558564625047275	0.02472260508028594	-1.2814747799055062	-0.051430728827160654	Cell_87	-0.9077078572989575	52min
85	-6.154866121433546	-0.7754066772282754	0.5832431085253177	0.06920858518403927	-0.2897691082403936	Cell_88	-0.14440124354781775	52min
86	24.692380124580236	6.111471009843655	-2.8988475057205516	-0.215830044730837	-0.17833784084341286	Cell_89	1.438260308707521	52min
87	-9.479504750881164	-2.7262008867626255	3.1389499956966267	5.559544144733962	5.489147597493355	Cell_90	-0.7970200948201962	52min
88	4.112191983099522	1.2972709026997564	-0.5507178818157529	0.89112223056575	-0.3338801373451341	Cell_91	0.33158028954060165	52min
89	-22.369579013548766	-4.529618886542115	0.782569918508939	-2.5605683310517344	-0.9972080206245331	Cell_92	-1.0463859573183365	52min
90	-14.813838433552405	-7.149125490174717	4.553155366194838	4.478076282279748	-0.10773913120189715	Cell_93	-0.898583544600914	52min
91	6.101601428805249	0.6948278631534224	-0.22202319883513555	0.6904930274149703	-0.9406696335362748	Cell_94	0.2713752257445222	52min
92	-14.690337479519645	-5.95018331001401	3.0602454676974897	3.147057511199769	-0.29878117755120637	Cell_95	-0.5101204431633853	52min
93	-1.5202050781759313	-2.0382103872655457	0.821969203494433	1.9067839538447269	-1.224322609805686	Cell_96	0.17767185923638307	52min
94	6.197383115250078	2.726687694322094	-0.9534990588561784	-0.6689851319450912	-0.16220558275128213	Cell_97	0.6175052729328288	52min
95	-20.38834452872421	-5.848814397693664	4.034845813869143	3.6332989308209087	-1.4172906917325592	Cell_98	-1.0795535236042881	52min
96	10.113538877319613	3.0877832707551875	-1.5120159245514178	-1.0187603419860984	0.3799169151955626	Cell_99	1.0028925869647967	52min
97	6.204858346072769	2.610171973436582	-1.0820913312575082	-0.2224875684934918	0.6801015472671319	Cell_100	0.30309227891848	52min
